snapshot,K,m,batch,start,method,phi,time_s,iters,delta,active,converged,solver_success
K2_mid_m1641,2,1641,19,4,ipopt,0.00010167737276087419,0.07931204186752439,75,7.3347282339385325e-06,1,0,1
K2_mid_m1641,2,1641,19,5,ccp,8.886621472403277e-05,0.015711667016148567,3,2.3788478511251737e-13,2,1,1
K2_mid_m1641,2,1641,19,5,ipopt,8.869433088433236e-05,0.11809741705656052,100,5.9515803869391085e-08,2,0,0
K2_mid_m1641,2,1641,19,6,ccp,0.00011567114749328183,0.019624332897365093,4,8.614799412026697e-13,2,1,1
K2_mid_m1641,2,1641,19,6,ipopt,8.775931647581406e-05,0.12710525002330542,100,2.335496936825752e-05,1,0,0
K2_mid_m1641,2,1641,19,7,ccp,9.514263102113605e-05,0.014745958149433136,3,4.2847153657130793e-10,2,1,1
K2_mid_m1641,2,1641,19,7,ipopt,8.852444481776496e-05,0.1427589589729905,100,5.764787260506793e-08,1,0,0
K2_mid_m1641,2,1641,19,8,ccp,9.001089643124126e-05,0.015250875148922205,3,5.627730664971688e-10,2,1,1
K2_mid_m1641,2,1641,19,8,ipopt,9.001145920839492e-05,0.12485433276742697,100,1.0828469197698976e-17,2,1,0
K2_mid_m1641,2,1641,19,9,ccp,8.526498538574808e-05,0.010769874788820744,2,5.587186181578766e-09,2,1,1
K2_mid_m1641,2,1641,19,9,ipopt,8.527057282962372e-05,0.18898116704076529,100,4.133520782600986e-18,2,1,0
K2_late_m3195,2,3195,0,0,ccp,9.518539016504162e-05,0.045884708408266306,3,1.1515337350386044e-10,2,1,1
K2_late_m3195,2,3195,0,0,ipopt,8.873214450831e-05,0.13243625033646822,100,6.164281570160055e-06,1,0,0
K2_late_m3195,2,3195,0,1,ccp,8.300043503052502e-05,0.027014083229005337,2,6.066674743999707e-09,2,1,1
K2_late_m3195,2,3195,0,1,ipopt,8.057396522211417e-05,0.1489923340268433,100,2.4059517702479703e-06,1,0,0
K2_late_m3195,2,3195,0,2,ccp,5.308820536350633e-05,0.027011666912585497,2,1.4486567890094944e-11,2,1,1
K2_late_m3195,2,3195,0,2,ipopt,5.301979879604414e-05,0.14845704240724444,100,6.837009195348221e-08,1,0,0
K2_late_m3195,2,3195,0,3,ccp,5.370813319294828e-05,0.03862570831552148,3,3.6206868530902145e-13,2,1,1
K2_late_m3195,2,3195,0,3,ipopt,5.139847713527142e-05,0.15866891667246819,100,2.2612185121201862e-06,1,0,0
K2_late_m3195,2,3195,0,4,ccp,5.0432737730368975e-05,0.026852833107113838,2,1.8738289821773374e-09,2,1,1
K2_late_m3195,2,3195,0,4,ipopt,4.921665080120344e-05,0.1430295412428677,100,1.1920571281337985e-06,1,0,0
K2_late_m3195,2,3195,0,5,ccp,4.9236590381144824e-05,0.04024258395656943,3,6.829986676595325e-13,2,1,1
K2_late_m3195,2,3195,0,5,ipopt,4.791006462983563e-05,0.14305200008675456,100,1.2359568789987977e-06,1,0,0
K2_late_m3195,2,3195,0,6,ccp,4.657330256632925e-05,0.026728167198598385,2,7.741876731435626e-10,2,1,1
K2_late_m3195,2,3195,0,6,ipopt,4.6574076759713133e-05,0.18665300030261278,100,9.324138683375338e-18,2,1,0
K2_late_m3195,2,3195,0,7,ccp,6.805587097682476e-05,0.06125154159963131,4,7.829615726378733e-13,4,1,1
K2_late_m3195,2,3195,0,7,ipopt,4.550809609191403e-05,0.15526733314618468,100,1.78988620425069e-05,1,0,0
K2_late_m3195,2,3195,0,8,ccp,4.577986714597137e-05,0.0392649588175118,3,1.0489359076151002e-11,2,1,1
K2_late_m3195,2,3195,0,8,ipopt,4.577987763486064e-05,0.12854791712015867,100,2.7613951706847994e-16,2,1,0
K2_late_m3195,2,3195,0,9,ccp,4.477497377603878e-05,0.026916000060737133,2,2.726090301876505e-08,3,0,1
K2_late_m3195,2,3195,0,9,ipopt,4.478648933788293e-05,0.17519574984908104,100,1.5741557462346572e-08,3,0,0
K2_late_m3195,2,3195,1,0,ccp,9.518535326060834e-05,0.03860241733491421,3,1.5205780912023754e-10,2,1,1
K2_late_m3195,2,3195,1,0,ipopt,8.826442348717822e-05,0.15096274996176362,100,6.58886063137797e-06,1,0,0
K2_late_m3195,2,3195,1,1,ccp,8.300647647501347e-05,0.03967949980869889,3,2.539376352153188e-11,2,1,1
K2_late_m3195,2,3195,1,1,ipopt,7.089498326918184e-05,0.14180579176172614,100,1.1417685035565033e-05,1,0,0
K2_late_m3195,2,3195,1,2,ccp,6.805530473430596e-05,0.03995245788246393,3,5.670210566268569e-10,4,1,1
K2_late_m3195,2,3195,1,2,ipopt,5.7790254153690336e-05,0.15849020797759295,100,9.356670530453288e-06,1,0,0
K2_late_m3195,2,3195,1,3,ccp,5.477326117757104e-05,0.02643558382987976,2,1.501676482273083e-12,2,1,1
K2_late_m3195,2,3195,1,3,ipopt,5.4072865220792425e-05,0.1823748340830207,100,6.885784246377202e-07,1,0,0
K2_late_m3195,2,3195,1,4,ccp,5.04345450107553e-05,0.027275166008621454,2,6.660767135058514e-11,2,1,1
K2_late_m3195,2,3195,1,4,ipopt,5.043461161851584e-05,0.18855058308690786,100,4.018324301774401e-18,2,1,0
K2_late_m3195,2,3195,1,5,ccp,5.3708132874180376e-05,0.03908650018274784,3,6.808417355287991e-13,2,1,1
K2_late_m3195,2,3195,1,5,ipopt,4.9576518679695075e-05,0.23691191710531712,100,4.065189567366615e-06,1,0,0
K2_late_m3195,2,3195,1,6,ccp,4.923656401617082e-05,0.038988790940493345,3,2.7047840651787426e-11,2,1,1
K2_late_m3195,2,3195,1,6,ipopt,4.92365910632897e-05,0.15204524993896484,100,8.007307382255913e-16,2,1,0
K2_late_m3195,2,3195,1,7,ccp,4.5774669469801155e-05,0.026840041857212782,2,5.206566134793292e-09,2,1,1
K2_late_m3195,2,3195,1,7,ipopt,4.518779225535336e-05,0.16430308297276497,100,5.706278998574842e-07,1,0,0
K2_late_m3195,2,3195,1,8,ccp,4.469485003774187e-05,0.027171208057552576,2,4.4505884959670453e-11,2,1,1
K2_late_m3195,2,3195,1,8,ipopt,4.4481712332288936e-05,0.1455714162439108,100,2.1275517385344056e-07,1,0,0
K2_late_m3195,2,3195,1,9,ccp,4.4777693956229905e-05,0.027128832880407572,2,2.4528462030468253e-08,3,0,1
K2_late_m3195,2,3195,1,9,ipopt,4.315691783432908e-05,0.15659391693770885,100,1.5791443489632427e-06,1,0,0
K2_late_m3195,2,3195,2,0,ccp,8.930119824890922e-05,0.03937925025820732,3,2.4105490010768033e-12,2,1,1
K2_late_m3195,2,3195,2,0,ipopt,8.749209701680393e-05,0.16820958396419883,100,1.768548597819164e-06,1,0,0
K2_late_m3195,2,3195,2,1,ccp,8.300650023884454e-05,0.0397340003401041,3,1.6292856820643298e-12,2,1,1
K2_late_m3195,2,3195,2,1,ipopt,7.681199128086022e-05,0.16788591723889112,100,6.018772155181248e-06,1,0,0
K2_late_m3195,2,3195,2,2,ccp,6.805552718488084e-05,0.039571250323206186,3,3.445727243708537e-10,4,1,1
K2_late_m3195,2,3195,2,2,ipopt,6.805585179110209e-05,0.16372570814564824,100,1.9968245400280374e-11,4,1,0
K2_late_m3195,2,3195,2,3,ccp,5.685117282205562e-05,0.02683895919471979,2,2.3215861410353462e-10,2,1,1
K2_late_m3195,2,3195,2,3,ipopt,5.6851404981663996e-05,0.23648100020363927,100,6.118966010965066e-18,2,1,0
K2_late_m3195,2,3195,2,4,ccp,5.370809424662187e-05,0.03970612492412329,3,3.9308315364630295e-11,2,1,1
K2_late_m3195,2,3195,2,4,ipopt,4.6430423196229986e-05,0.16790212457999587,100,6.772832312632439e-06,1,0,0
K2_late_m3195,2,3195,2,5,ccp,4.657353245063334e-05,0.027578667271882296,2,5.443063395837999e-10,2,1,1
K2_late_m3195,2,3195,2,5,ipopt,4.598375442689865e-05,0.20473129069432616,100,5.876235984213476e-07,1,0,0
K2_late_m3195,2,3195,2,6,ccp,5.043460808357592e-05,0.03920887503772974,3,3.535129640733735e-12,2,1,1
K2_late_m3195,2,3195,2,6,ipopt,4.589254489795235e-05,0.18938241712749004,100,3.7974508581002683e-06,1,0,0
K2_late_m3195,2,3195,2,7,ccp,4.5779845144972475e-05,0.027466624975204468,2,3.248980150536004e-11,2,1,1
K2_late_m3195,2,3195,2,7,ipopt,4.573229492307136e-05,0.18244825024157763,100,4.744888412756956e-08,1,0,0
K2_late_m3195,2,3195,2,8,ccp,4.611128738654332e-05,0.027199167292565107,2,8.844672530613704e-09,2,1,1
K2_late_m3195,2,3195,2,8,ipopt,4.923659106414709e-05,0.15444137481972575,100,8.904010341537205e-18,2,1,0
K2_late_m3195,2,3195,2,9,ccp,4.4759678237674475e-05,0.02723958296701312,2,4.255855807426789e-08,3,0,1
K2_late_m3195,2,3195,2,9,ipopt,4.5468050449668646e-05,0.21016766736283898,100,9.303809892641235e-18,2,1,0
K2_late_m3195,2,3195,3,0,ccp,9.518550311288064e-05,0.03935345821082592,3,2.2056955329037564e-12,2,1,1
K2_late_m3195,2,3195,3,0,ipopt,8.968350901881106e-05,0.1872739582322538,100,5.462012166204374e-06,1,0,0
K2_late_m3195,2,3195,3,1,ccp,8.300647706688345e-05,0.039582124911248684,3,2.4800595726918485e-11,2,1,1
K2_late_m3195,2,3195,3,1,ipopt,7.0963839615317e-05,0.17010420793667436,100,1.1356963557396677e-05,1,0,0
K2_late_m3195,2,3195,3,2,ccp,6.805587090029526e-05,0.03969075018540025,3,8.592459832838448e-13,4,1,1
K2_late_m3195,2,3195,3,2,ipopt,6.477574825319594e-05,0.17233866592869163,100,3.2447932183804495e-06,1,0,0
K2_late_m3195,2,3195,3,3,ccp,5.685089347062344e-05,0.026982333045452833,2,5.115064521371408e-10,2,1,1
K2_late_m3195,2,3195,3,3,ipopt,5.4211432323997104e-05,0.21311791613698006,100,2.508440942298303e-06,1,0,0
K2_late_m3195,2,3195,3,4,ccp,5.3708121922977216e-05,0.039348999969661236,3,1.1631994372156458e-11,2,1,1
K2_late_m3195,2,3195,3,4,ipopt,5.370813355495287e-05,0.24022533325478435,100,4.133520782600986e-18,2,1,0
K2_late_m3195,2,3195,3,5,ccp,4.923658940360299e-05,0.039993750397115946,3,1.6606229398855553e-12,2,1,1
K2_late_m3195,2,3195,3,5,ipopt,4.923659106414557e-05,0.21319333370774984,100,4.926343621231011e-18,2,1,0
K2_late_m3195,2,3195,3,6,ccp,4.431898135004615e-05,0.026984334457665682,2,7.721377321750426e-09,2,1,1
K2_late_m3195,2,3195,3,6,ipopt,4.383909420319781e-05,0.15755691705271602,100,4.7396076542061783e-07,1,0,0
K2_late_m3195,2,3195,3,7,ccp,4.469348176535564e-05,0.027160166762769222,2,1.412759192624517e-09,2,1,1
K2_late_m3195,2,3195,3,7,ipopt,4.3492037345760175e-05,0.15668916702270508,100,1.1893013348887414e-06,1,0,0
K2_late_m3195,2,3195,3,8,ccp,4.4778092376916104e-05,0.027087749913334846,2,2.4130504413718017e-08,3,0,1
K2_late_m3195,2,3195,3,8,ipopt,4.478648933789811e-05,0.22158091701567173,100,1.5741557439727404e-08,3,0,0
K2_late_m3195,2,3195,3,9,ccp,4.65740741373644e-05,0.04021608317270875,3,2.6223832540151967e-12,2,1,1
K2_late_m3195,2,3195,3,9,ipopt,4.1956554772688837e-05,0.15637724986299872,100,4.435671484615484e-06,1,0,0
K2_late_m3195,2,3195,4,0,ccp,9.518414852918461e-05,0.03902712510898709,3,1.3567767020154125e-09,2,1,1
K2_late_m3195,2,3195,4,0,ipopt,8.316549160974066e-05,0.22837104182690382,100,1.1026073745440675e-05,1,0,0
K2_late_m3195,2,3195,4,1,ccp,8.30064995590784e-05,0.04015645803883672,3,2.3089554492547806e-12,2,1,1
K2_late_m3195,2,3195,4,1,ipopt,7.485744539257667e-05,0.1266341251321137,100,7.939846865851662e-06,1,0,0
K2_late_m3195,2,3195,4,2,ccp,5.685139030001509e-05,0.02708112495020032,2,1.4682145554672718e-11,2,1,1
K2_late_m3195,2,3195,4,2,ipopt,5.646019776312438e-05,0.18741566687822342,100,3.8743217371681817e-07,1,0,0
K2_late_m3195,2,3195,4,3,ccp,6.805474849117367e-05,0.03923395927995443,3,1.1232576376327e-09,4,1,1
K2_late_m3195,2,3195,4,3,ipopt,5.59162227412208e-05,0.15385516732931137,100,1.0859577996531752e-05,1,0,0
K2_late_m3195,2,3195,4,4,ccp,5.370813300407907e-05,0.038891667034476995,3,5.508764695490512e-13,2,1,1
K2_late_m3195,2,3195,4,4,ipopt,4.978378679011729e-05,0.20120041677728295,100,3.864594252810448e-06,1,0,0
K2_late_m3195,2,3195,4,5,ccp,5.043461131291091e-05,0.03988391626626253,3,3.0559820489049414e-13,2,1,1
K2_late_m3195,2,3195,4,5,ipopt,4.7018201386660186e-05,0.1464061252772808,100,3.1974839200880258e-06,1,0,0
K2_late_m3195,2,3195,4,6,ccp,4.612012981634775e-05,0.039923624601215124,3,3.4592640709395217e-12,2,1,1
K2_late_m3195,2,3195,4,6,ipopt,4.5437819226734524e-05,0.15960120828822255,100,5.336227264369275e-07,1,0,0
K2_late_m3195,2,3195,4,7,ccp,4.577986808351265e-05,0.03928633313626051,3,9.551594629434671e-12,2,1,1
K2_late_m3195,2,3195,4,7,ipopt,4.577987763513722e-05,0.17526870779693127,100,1.697454026297618e-17,2,1,0
K2_late_m3195,2,3195,4,8,ccp,4.656555643973992e-05,0.026683333795517683,2,8.519618174277681e-09,2,1,1
K2_late_m3195,2,3195,4,8,ipopt,4.428390679796831e-05,0.15427895775064826,100,2.2479228653830515e-06,1,0,0
K2_late_m3195,2,3195,4,9,ccp,4.5467999300176235e-05,0.039646792225539684,3,5.1149424648046227e-11,2,1,1
K2_late_m3195,2,3195,4,9,ipopt,4.546804992461165e-05,0.1459437501616776,100,5.250462946902214e-13,2,1,0
K2_late_m3195,2,3195,5,0,ccp,9.518550477868214e-05,0.03914779191836715,3,5.398915364253354e-13,2,1,1
K2_late_m3195,2,3195,5,0,ipopt,9.350543006858108e-05,0.13136491691693664,100,1.6602951908771752e-06,1,0,0
K2_late_m3195,2,3195,5,1,ccp,8.300647227899895e-05,0.03916200017556548,3,2.958934245084026e-11,2,1,1
K2_late_m3195,2,3195,5,1,ipopt,6.812081730970209e-05,0.21592595800757408,100,1.41367071115504e-05,1,0,0
K2_late_m3195,2,3195,5,2,ccp,6.805387707083652e-05,0.0271521657705307,2,1.9946558109645157e-09,4,1,1
K2_late_m3195,2,3195,5,2,ipopt,6.68543953310397e-05,0.14347929088398814,100,1.1968883272595504e-06,1,0,0
K2_late_m3195,2,3195,5,3,ccp,5.685084943081106e-05,0.026546666864305735,2,5.555454440998365e-10,2,1,1
K2_late_m3195,2,3195,5,3,ipopt,5.410586865118162e-05,0.16335850022733212,100,2.6026799597632516e-06,1,0,0
K2_late_m3195,2,3195,5,4,ccp,5.370812589531595e-05,0.03982591722160578,3,7.659611179100956e-12,2,1,1
K2_late_m3195,2,3195,5,4,ipopt,5.370813355495287e-05,0.23586983419954777,100,4.133520782600986e-18,2,1,0
K2_late_m3195,2,3195,5,5,ccp,4.923659056911382e-05,0.03931024996563792,3,4.952621971386628e-13,2,1,1
K2_late_m3195,2,3195,5,5,ipopt,4.923659106414275e-05,0.1798829580657184,100,5.231275482242559e-18,2,1,0
K2_late_m3195,2,3195,5,6,ccp,4.497458663230758e-05,0.026936959009617567,2,5.579562384260494e-09,2,1,1
K2_late_m3195,2,3195,5,6,ipopt,4.446438946255458e-05,0.15121799986809492,100,1.4477044181296497e-07,1,0,0
K2_late_m3195,2,3195,5,7,ccp,4.577215416432434e-05,0.02668166672810912,2,7.71995110245287e-09,2,1,1
K2_late_m3195,2,3195,5,7,ipopt,4.5779877635084964e-05,0.11790650011971593,100,5.0611912664338954e-17,2,1,0
K2_late_m3195,2,3195,5,8,ccp,4.476715627171912e-05,0.02709087496623397,2,3.5079904133211855e-08,3,0,1
K2_late_m3195,2,3195,5,8,ipopt,4.54680504496719e-05,0.21993437502533197,100,4.323256162785949e-18,2,1,0
K2_late_m3195,2,3195,5,9,ccp,4.469021504395357e-05,0.02721212524920702,2,4.679294581178732e-09,2,1,1
K2_late_m3195,2,3195,5,9,ipopt,8.300650186831356e-05,0.19418904231861234,100,1.5287250632045613e-17,2,1,0
K2_late_m3195,2,3195,6,0,ccp,9.518536281119853e-05,0.026466875337064266,2,1.425045745198205e-10,2,1,1
K2_late_m3195,2,3195,6,0,ipopt,9.474392442670662e-05,0.15287358267232776,100,4.4133563559427334e-07,1,0,0
K2_late_m3195,2,3195,6,1,ccp,8.300648914107568e-05,0.040151875000447035,3,1.2726771540924262e-11,2,1,1
K2_late_m3195,2,3195,6,1,ipopt,7.27625991271269e-05,0.13603291613981128,100,9.752720670418711e-06,1,0,0
K2_late_m3195,2,3195,6,2,ccp,6.805544646499846e-05,0.03992133401334286,3,4.2529265960984056e-10,4,1,1
K2_late_m3195,2,3195,6,2,ipopt,6.805587175934703e-05,0.23691625008359551,100,1.666960840196463e-18,4,1,0
K2_late_m3195,2,3195,6,3,ccp,5.47732597267201e-05,0.026602833066135645,2,2.9525806170653535e-12,2,1,1
K2_late_m3195,2,3195,6,3,ipopt,5.395816369742584e-05,0.14073270792141557,100,7.91860910901453e-07,1,0,0
K2_late_m3195,2,3195,6,4,ccp,5.3707764081149215e-05,0.026897666044533253,2,3.694726057152059e-10,2,1,1
K2_late_m3195,2,3195,6,4,ipopt,5.33082728501206e-05,0.16598020819947124,100,3.9843334713914996e-07,1,0,0
K2_late_m3195,2,3195,6,5,ccp,4.9236568952792676e-05,0.03909795777872205,3,2.2111188571825695e-11,2,1,1
K2_late_m3195,2,3195,6,5,ipopt,4.923659106414557e-05,0.2277080831117928,100,4.926343621231011e-18,2,1,0
K2_late_m3195,2,3195,6,6,ccp,5.0434604827496706e-05,0.039481792133301497,3,6.791108108261841e-12,2,1,1
K2_late_m3195,2,3195,6,6,ipopt,5.043461161851064e-05,0.16197779215872288,100,3.0493186101154812e-18,2,1,0
K2_late_m3195,2,3195,6,7,ccp,4.469483322210206e-05,0.026892708148807287,2,6.132171417920712e-11,2,1,1
K2_late_m3195,2,3195,6,7,ipopt,4.444472801982198e-05,0.1456426251679659,100,2.495781380957302e-07,1,0,0
K2_late_m3195,2,3195,6,8,ccp,4.57798280799318e-05,0.03961420804262161,3,4.9554285811760374e-11,2,1,1
K2_late_m3195,2,3195,6,8,ipopt,4.388592707381877e-05,0.17014741664752364,100,1.6513425344003612e-06,1,0,0
K2_late_m3195,2,3195,6,9,ccp,4.546765231269712e-05,0.039433833211660385,3,3.981331957568653e-10,2,1,1
K2_late_m3195,2,3195,6,9,ipopt,4.546805044608167e-05,0.152667332906276,100,3.570616567173668e-15,2,1,0
K2_late_m3195,2,3195,7,0,ccp,8.930119630295367e-05,0.03968070913106203,3,4.35650044413715e-12,2,1,1
K2_late_m3195,2,3195,7,0,ipopt,8.720384892581983e-05,0.1604280830360949,100,2.0428294419881204e-06,1,0,0
K2_late_m3195,2,3195,7,1,ccp,8.30064994440477e-05,0.040273708291351795,3,2.4244779090170504e-12,2,1,1
K2_late_m3195,2,3195,7,1,ipopt,7.476175089742162e-05,0.1875238330103457,100,8.030393704648014e-06,1,0,0
K2_late_m3195,2,3195,7,2,ccp,6.805585933726717e-05,0.03970029065385461,3,1.2421871569009112e-11,4,1,1
K2_late_m3195,2,3195,7,2,ipopt,6.406994090243619e-05,0.15053408313542604,100,3.851560840813055e-06,3,0,0
K2_late_m3195,2,3195,7,3,ccp,5.4773257267665435e-05,0.02683974988758564,2,5.411525956890758e-12,2,1,1
K2_late_m3195,2,3195,7,3,ipopt,5.346381343182961e-05,0.19812354212626815,100,1.2668558343815784e-06,1,0,0
K2_late_m3195,2,3195,7,4,ccp,5.370813278060213e-05,0.039815917145460844,3,7.743450520548978e-13,2,1,1
K2_late_m3195,2,3195,7,4,ipopt,5.0921024423083885e-05,0.1685800002887845,100,2.716265323982124e-06,1,0,0
K2_late_m3195,2,3195,7,5,ccp,4.923658804878656e-05,0.03952258313074708,3,3.0154145781897956e-12,2,1,1
K2_late_m3195,2,3195,7,5,ipopt,4.923659106414709e-05,0.18189837504178286,100,5.44811591673966e-18,2,1,0
K2_late_m3195,2,3195,7,6,ccp,4.4979271543149515e-05,0.02659233333542943,2,9.093202161706377e-10,2,1,1
K2_late_m3195,2,3195,7,6,ipopt,4.468429447049826e-05,0.15075124986469746,100,2.3569045324512214e-07,1,0,0
K2_late_m3195,2,3195,7,7,ccp,4.6574076079938754e-05,0.039631207939237356,3,6.794295350940824e-13,2,1,1
K2_late_m3195,2,3195,7,7,ipopt,4.322668846879624e-05,0.16091991728171706,100,3.254804686399531e-06,1,0,0
K2_late_m3195,2,3195,7,8,ccp,4.4692518231016515e-05,0.027118374593555927,2,2.3762596527995383e-09,2,1,1
K2_late_m3195,2,3195,7,8,ipopt,4.314116423388367e-05,0.15246595814824104,100,1.5309289752390808e-06,1,0,0
K2_late_m3195,2,3195,7,9,ccp,5.043460279591347e-05,0.039449666161090136,3,8.825656825912735e-12,2,1,1
K2_late_m3195,2,3195,7,9,ipopt,5.043461161851584e-05,0.23366183415055275,100,4.018324301774401e-18,2,1,0
K2_late_m3195,2,3195,8,0,ccp,9.518538339650949e-05,0.039286292158067226,3,1.219219630040503e-10,2,1,1
K2_late_m3195,2,3195,8,0,ipopt,8.084955427674746e-05,0.154360624961555,100,1.403849138780301e-05,1,0,0
K2_late_m3195,2,3195,8,1,ccp,8.300649820055367e-05,0.040194666013121605,3,3.667621124880428e-12,2,1,1
K2_late_m3195,2,3195,8,1,ipopt,7.544628378094661e-05,0.15384370787069201,100,7.296552847380633e-06,1,0,0
K2_late_m3195,2,3195,8,2,ccp,6.805508594389525e-05,0.02685537515208125,2,7.85807571031423e-10,4,1,1
K2_late_m3195,2,3195,8,2,ipopt,6.7299176140711e-05,0.1646964168176055,100,7.548881281737191e-07,1,0,0
K2_late_m3195,2,3195,8,3,ccp,5.685136629954681e-05,0.026996333617717028,2,3.868202745014324e-11,2,1,1
K2_late_m3195,2,3195,8,3,ipopt,5.609939271546539e-05,0.1541357496753335,100,7.420655199343002e-07,1,0,0
K2_late_m3195,2,3195,8,4,ccp,5.370449051521971e-05,0.026606291066855192,2,3.642921617460343e-09,2,1,1
K2_late_m3195,2,3195,8,4,ipopt,5.370813355495287e-05,0.23765433300286531,100,4.133520782600986e-18,2,1,0
K2_late_m3195,2,3195,8,5,ccp,4.9236571339312044e-05,0.03967949980869889,3,1.9724755608420495e-11,2,1,1
K2_late_m3195,2,3195,8,5,ipopt,4.923659106410741e-05,0.22475791675969958,100,2.1080955991265027e-17,2,1,0
K2_late_m3195,2,3195,8,6,ccp,5.043461077884766e-05,0.03973325015977025,3,8.396880941756966e-13,2,1,1
K2_late_m3195,2,3195,8,6,ipopt,4.6106898743463734e-05,0.15286900009959936,100,3.96482829178245e-06,1,0,0
K2_late_m3195,2,3195,8,7,ccp,4.546804787414031e-05,0.03988916566595435,3,2.576066123654089e-12,2,1,1
K2_late_m3195,2,3195,8,7,ipopt,4.546805019113825e-05,0.15159187512472272,100,2.585220042596384e-13,2,1,0
K2_late_m3195,2,3195,8,8,ccp,4.4979698914435865e-05,0.027215125039219856,2,4.822342234531867e-10,2,1,1
K2_late_m3195,2,3195,8,8,ipopt,4.314167243386945e-05,0.1515112090855837,100,1.806598258544073e-06,1,0,0
K2_late_m3195,2,3195,8,9,ccp,4.6574067085347875e-05,0.039774040691554546,3,9.674242526860888e-12,2,1,1
K2_late_m3195,2,3195,8,9,ipopt,4.0777327765955306e-05,0.16237774956971407,100,5.44744156836132e-06,1,0,0
K2_late_m3195,2,3195,9,0,ccp,8.30048462089933e-05,0.027512250002473593,2,1.6556472178484716e-09,2,1,1
K2_late_m3195,2,3195,9,0,ipopt,8.144011976564175e-05,0.16018483275547624,100,1.5591271150821218e-06,1,0,0
K2_late_m3195,2,3195,9,1,ccp,9.518031421286633e-05,0.03852812526747584,3,5.190917163315099e-09,2,1,1
K2_late_m3195,2,3195,9,1,ipopt,7.830588537248147e-05,0.1348613342270255,100,1.49310587391841e-05,1,0,0
K2_late_m3195,2,3195,9,2,ccp,6.805375488722022e-05,0.03931387513875961,3,2.1168345944665937e-09,4,1,1
K2_late_m3195,2,3195,9,2,ipopt,5.388583551636935e-05,0.14171320805326104,100,1.2411431992771375e-05,1,0,0
K2_late_m3195,2,3195,9,3,ccp,5.370778440042911e-05,0.026381416246294975,2,3.491534352289519e-10,2,1,1
K2_late_m3195,2,3195,9,3,ipopt,5.3319404802016366e-05,0.1292522083967924,100,3.873798932275881e-07,1,0,0
K2_late_m3195,2,3195,9,4,ccp,5.4773245693557444e-05,0.02728008385747671,2,1.6985630119765137e-11,2,1,1
K2_late_m3195,2,3195,9,4,ipopt,5.2511598525758346e-05,0.2222400838509202,100,2.127971371809359e-06,1,0,0
K2_late_m3195,2,3195,9,5,ccp,5.0430058434422194e-05,0.026686417404562235,2,4.552834843735165e-09,2,1,1
K2_late_m3195,2,3195,9,5,ipopt,5.043461161851584e-05,0.23984958324581385,100,4.018324301774401e-18,2,1,0
K2_late_m3195,2,3195,9,6,ccp,4.9236589187414814e-05,0.04002624982967973,3,1.876686550302334e-12,2,1,1
K2_late_m3195,2,3195,9,6,ipopt,4.923659106414275e-05,0.218922084197402,100,5.231275482242559e-18,2,1,0
K2_late_m3195,2,3195,9,7,ccp,4.657269651433529e-05,0.027031375095248222,2,1.3802271454322278e-09,2,1,1
K2_late_m3195,2,3195,9,7,ipopt,4.5736771809737646e-05,0.16669920925050974,100,8.304615282976187e-07,1,0,0
