instance,source,family,K,m,sampler,N,rep,phi,wall_s,ccp_iters,sandwich,regret_rel,miss
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,15,0.006815152767999211,0.00020858366042375565,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,16,0.006815152767999211,0.00019450020045042038,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,17,0.006815152767999211,0.0001894170418381691,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,18,0.006815152767999211,0.00019112508744001389,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,19,0.006815152767999211,0.0001916671171784401,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,20,0.006815152767999211,0.00019337516278028488,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,21,0.006815152767999211,0.00018745800480246544,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,22,0.006815152767999211,0.00018833298236131668,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,23,0.006815152767999211,0.000186040997505188,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,24,0.006815152767999211,0.00018962519243359566,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,25,0.006815152767999211,0.00019320892170071602,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,26,0.006815152767999211,0.00019124988466501236,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,27,0.006815152767999211,0.00019191717728972435,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,28,0.006815152767999211,0.00020120805129408836,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,29,0.006815152767999211,0.00019408296793699265,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,30,0.006815152767999211,0.0002460828982293606,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,31,0.006815152767999211,0.00018812483176589012,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,32,0.006815152767999211,0.00018862495198845863,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,33,0.006815152767999211,0.0002014576457440853,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,34,0.006815152767999211,0.00021474994719028473,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,35,0.006815152767999211,0.00021829083561897278,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,36,0.006815152767999211,0.00019016722217202187,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,37,0.006815152767999211,0.00019066594541072845,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,38,0.006815152767999211,0.00020791683346033096,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,39,0.006815152767999211,0.00019533419981598854,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,40,0.006815152767999211,0.00018858397379517555,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,41,0.006815152767999211,0.00019620778039097786,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,42,0.006815152767999211,0.00018979189917445183,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,43,0.006815152767999211,0.0001905839890241623,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,44,0.006815152767999211,0.00019787531346082687,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,45,0.006815152767999211,0.00018841726705431938,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,46,0.006815152767999211,0.00019133277237415314,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,47,0.006815152767999211,0.00019408296793699265,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,48,0.006815152767999211,0.00019295793026685715,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,128,49,0.006815152767999211,0.00018970808014273643,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,0,0.006815152767999211,0.0001971246674656868,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,1,0.006815152767999211,0.00019062496721744537,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,2,0.006815152767999211,0.0001910417340695858,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,3,0.006815152767999211,0.000203749630600214,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,4,0.006815152767999211,0.00035141734406352043,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,5,0.006815152767999211,0.00022254232317209244,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,6,0.006815152767999211,0.00021625030785799026,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,7,0.006815152767999211,0.00020458316430449486,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,8,0.006815152767999211,0.0002065408043563366,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,9,0.006815152767999211,0.0001987498253583908,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,10,0.006815152767999211,0.00019675027579069138,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,11,0.006815152767999211,0.00019158422946929932,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,12,0.006815152767999211,0.0001904582604765892,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,13,0.006815152767999211,0.00019445829093456268,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,14,0.006815152767999211,0.00019970769062638283,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,15,0.006815152767999211,0.00019029201939702034,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,16,0.006815152767999211,0.00020850030705332756,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,17,0.006815152767999211,0.00020020781084895134,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,18,0.006815152767999211,0.00022629182785749435,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,19,0.006815152767999211,0.00019412487745285034,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,20,0.006815152767999211,0.00019308319315314293,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,21,0.006815152767999211,0.0002048751339316368,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,22,0.006815152767999211,0.00022700009867548943,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,23,0.006815152767999211,0.0001876666210591793,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,24,0.006815152767999211,0.00018908269703388214,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,25,0.006815152767999211,0.0001882920041680336,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,26,0.006815152767999211,0.000303040724247694,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,27,0.006815152767999211,0.0002039591781795025,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,28,0.006815152767999211,0.00019699987024068832,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,29,0.006815152767999211,0.0001898752525448799,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,30,0.006815152767999211,0.0002032918855547905,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,31,0.006815152767999211,0.00019358377903699875,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,32,0.006815152767999211,0.00020291609689593315,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,33,0.006815152767999211,0.0001871250569820404,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,34,0.006815152767999211,0.00019558286294341087,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,35,0.006815152767999211,0.00019812490791082382,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,36,0.006815152767999211,0.00025749998167157173,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,37,0.006815152767999211,0.00020912475883960724,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,38,0.006815152767999211,0.00020304229110479355,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,39,0.006815152767999211,0.00019075023010373116,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,40,0.006815152767999211,0.00020908331498503685,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,41,0.006815152767999211,0.00021674996241927147,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,42,0.006815152767999211,0.00018970901146531105,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,43,0.006815152767999211,0.00019037490710616112,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,44,0.006815152767999211,0.0001905001699924469,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,45,0.006815152767999211,0.00018983334302902222,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,46,0.006815152767999211,0.00018920795992016792,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,47,0.006815152767999211,0.00019029201939702034,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,48,0.006815152767999211,0.00018958281725645065,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,512,49,0.006815152767999211,0.0002770423889160156,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,0,0.006815152767999211,0.00020799972116947174,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,1,0.006815152767999211,0.00020175008103251457,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,2,0.006815152767999211,0.00018574995920062065,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,3,0.006815152767999211,0.00020645791664719582,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,4,0.006815152767999211,0.00021350011229515076,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,5,0.006815152767999211,0.00024466589093208313,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,6,0.006815152767999211,0.00019670836627483368,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,7,0.006815152767999211,0.00019220774993300438,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,8,0.006815152767999211,0.0001937500201165676,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,9,0.006815152767999211,0.00020908284932374954,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,10,0.006815152767999211,0.0001915828324854374,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,11,0.006815152767999211,0.0002032080665230751,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,12,0.006815152767999211,0.00018895789980888367,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,13,0.006815152767999211,0.00018591713160276413,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,14,0.006815152767999211,0.00020008394494652748,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,15,0.006815152767999211,0.00019304221495985985,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,16,0.006815152767999211,0.0001921248622238636,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,17,0.006815152767999211,0.00018650013953447342,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,18,0.006815152767999211,0.0001920829527080059,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,19,0.006815152767999211,0.0001865830272436142,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,20,0.006815152767999211,0.00019129132851958275,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,21,0.006815152767999211,0.00018837489187717438,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,22,0.006815152767999211,0.0002715000882744789,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,23,0.006815152767999211,0.00019187480211257935,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,24,0.006815152767999211,0.00020120805129408836,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,25,0.006815152767999211,0.00025737471878528595,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,26,0.006815152767999211,0.0002326667308807373,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,27,0.006815152767999211,0.00022424990311264992,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,28,0.006815152767999211,0.00021816696971654892,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,29,0.006815152767999211,0.00022312486544251442,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,30,0.006815152767999211,0.0002060411497950554,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,31,0.006815152767999211,0.00020058313384652138,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,32,0.006815152767999211,0.00019654212519526482,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,33,0.006815152767999211,0.00019362522289156914,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,34,0.006815152767999211,0.00019187480211257935,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,35,0.006815152767999211,0.00019400008022785187,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,36,0.006815152767999211,0.00019137514755129814,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,37,0.006815152767999211,0.00020420784130692482,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,38,0.006815152767999211,0.0001917090266942978,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,39,0.006815152767999211,0.00019620824605226517,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,40,0.006815152767999211,0.0002070828340947628,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,41,0.006815152767999211,0.00021845800802111626,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,42,0.006815152767999211,0.0002017091028392315,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,43,0.006815152767999211,0.000202166847884655,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,44,0.006815152767999211,0.0002404586412012577,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,45,0.006815152767999211,0.0002039591781795025,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,46,0.006815152767999211,0.00021349964663386345,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,47,0.006815152767999211,0.000216582790017128,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,48,0.006815152767999211,0.00019529182463884354,0,True,0.0,0
real_K5_early_m4,real_K5,bandit_toy,5,4,sobol,2048,49,0.006815152767999211,0.00019191717728972435,0,True,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,0,0.0011913418323557655,0.005514416843652725,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,1,0.0011913418323557655,0.005185334011912346,26,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,2,0.0011913418323557655,0.0053916252218186855,28,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,3,0.0011913418323557655,0.005078624933958054,27,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,4,0.0011913418323557655,0.005768332630395889,31,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,5,0.0011913418323557655,0.005018916912376881,25,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,6,0.0011913418323557655,0.0056177908554673195,30,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,7,0.0011913418323557655,0.005326416343450546,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,8,0.0011913418323557655,0.0054247500374913216,30,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,9,0.0011913418323557655,0.005085332784801722,28,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,10,0.0011913418323557655,0.005268416833132505,28,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,11,0.0011913418323557655,0.0058451248332858086,31,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,12,0.0011913418323557655,0.0056972079910337925,30,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,13,0.0011913418323557655,0.0056113749742507935,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,14,0.0011913418323557655,0.005716625135391951,30,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,15,0.0011913418323557655,0.0055609168484807014,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,16,0.0011913418323557655,0.00514412485063076,28,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,17,0.0011913418323557655,0.005861332640051842,32,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,18,0.0011913418323557655,0.005363665986806154,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,19,0.0011913418323557655,0.0047224159352481365,24,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,20,0.0011913418323557655,0.00575758283957839,30,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,21,0.0011913418323557655,0.005373625084757805,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,22,0.0011913418323557655,0.005511333234608173,32,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,23,0.0011913418323557655,0.005176375154405832,26,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,24,0.0011913418323557655,0.005653458181768656,31,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,25,0.0011913418323557655,0.005807207897305489,33,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,26,0.0011913418323557655,0.005694208201020956,31,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,27,0.0011913418323557655,0.006025957874953747,33,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,28,0.0011913418323557655,0.0052205417305231094,28,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,29,0.0011913418323557655,0.005515417084097862,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,30,0.0011913418323557655,0.005337541922926903,28,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,31,0.0011913418323557655,0.0056786672212183475,31,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,32,0.0011913418323557655,0.006332749966531992,34,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,33,0.0011913418323557655,0.005805583205074072,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,34,0.0011913418323557655,0.005882041994482279,32,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,35,0.0011913418323557655,0.005927457939833403,32,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,36,0.0011913418323557655,0.00618125032633543,32,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,37,0.0011913418323557655,0.006004334427416325,33,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,38,0.0011913418323557655,0.005509624723345041,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,39,0.0011913418323557655,0.0053459578193724155,28,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,40,0.0011913418323557655,0.004968042019754648,26,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,41,0.0011913418323557655,0.005374208092689514,30,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,42,0.0011913418323557655,0.005308166611939669,28,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,43,0.0011913418323557655,0.005087042227387428,28,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,44,0.0011913418323557655,0.00549258291721344,30,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,45,0.0011913418323557655,0.005947167053818703,32,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,46,0.0011913418323557655,0.005068332888185978,28,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,47,0.0011913418323557655,0.005797749850898981,31,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,48,0.0011913418323557655,0.005431916564702988,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,128,49,0.0011913418323557655,0.005611209198832512,30,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,0,0.0011913418323557655,0.005060666706413031,27,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,1,0.0011913418323557655,0.005173000041395426,27,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,2,0.0011913418323557655,0.005127999931573868,28,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,3,0.0011913418323557655,0.004836125299334526,25,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,4,0.0011913418323557655,0.0061542498879134655,32,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,5,0.0011913418323557655,0.0052514588460326195,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,6,0.0011913418323557655,0.005819249898195267,30,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,7,0.0011913418323557655,0.005781250074505806,32,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,8,0.0011913418323557655,0.004891375079751015,25,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,9,0.0011913418323557655,0.005541082937270403,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,10,0.0011913418323557655,0.005726041737943888,33,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,11,0.0011913418323557655,0.004918749909847975,27,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,12,0.0011913418323557655,0.005109874997287989,25,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,13,0.0011913418323557655,0.005103999748826027,26,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,14,0.0011913418323557655,0.005316833965480328,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,15,0.0011913418323557655,0.005243416875600815,27,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,16,0.0011913418323557655,0.005685875192284584,30,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,17,0.0011913418323557655,0.005663250107318163,32,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,18,0.0011913418323557655,0.005817584227770567,31,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,19,0.0011913418323557655,0.005620582960546017,31,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,20,0.0011913418323557655,0.005326916929334402,30,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,21,0.0011913418323557655,0.005533624906092882,30,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,22,0.0011913418323557655,0.005862249992787838,31,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,23,0.0011913418323557655,0.005220875144004822,28,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,24,0.0011913418323557655,0.00522379158064723,27,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,25,0.0011913418323557655,0.005216417368501425,27,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,26,0.0011913418323557655,0.004822125192731619,25,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,27,0.0011913418323557655,0.005832749884575605,32,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,28,0.0011913418323557655,0.005352499894797802,31,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,29,0.0011913418323557655,0.005792875308543444,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,30,0.0011913418323557655,0.0050955419428646564,25,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,31,0.0011913418323557655,0.005129791796207428,27,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,32,0.0011913418323557655,0.00551266735419631,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,33,0.0011913418323557655,0.005377084016799927,29,False,0.0,0
real_K5_mid_m30,real_K5,bandit_toy,5,30,exp,512,34,0.0011913418323557655,0.005281166173517704,27,False,0.0,0
